Company,Headline,Time,Link,Scraped_At,Announcement_Datetime,pdf_link,Annoucement_Description,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
Vedant Fashions,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,1h ago,https://www.screener.in/company/MANYAVAR/,2025-05-18T22:50:40.214988,2025-05-18 21:50:40.214988,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1fb6b38-370a-4bd5-aaf6-33c986d4ac7b.pdf,eejeebhoy towers dalal street fort mumbai 400001 nse symbol manyavar bse scrip code 543463 madam sir sub intimation of schedule of analystsinvestors meetings ref disclosure under regulation 30 of the securities and exchange board of india listing obligations and disclosure requirements regulations 2015 as amended listing regulations for schedule of meeting with analystsinstitutional investors with reference to the above and other relevant provisions of the listing regulations we wish to inform you that the officials of vedant fashions limited hereinafter the company will be interacting with the investorsanalysts as per the schedule below date day mode of interaction venue type of interaction may 21 2025 wednesday virtual na onetoone this is to further notify that the investor presentation may 2025 has already been submitted along with the financial results of the company for the quarter and year ended march 31 2025 to the stock exchanges. it is available on the websites of both the company and the stock exchanges for public information. the company does not intend to discuss any unpublished price sensitive information during these meetings. discussions will be based on publicly available information only. we request you to kindly take the aforesaid information on record and disseminate the same on your respective websites. note the above schedule is subject to change. change may happen due to exigencies on the part of the company or the investorsanalysts. thanking you in anticipation. for vedant fashions limited _____________________ navin pareek company secretary and compliance officer icsi memb. no. f10672 navin pareek digitally signed by navin pareek date 2025.05.18 213836 0530,0.743,0.0705513784461153,-0.04385945200920105,0.30520757793107434,Positive
Emerald Finance,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,2h ago,https://www.screener.in/company/538882/consolidated/,2025-05-18T22:50:42.135271,2025-05-18 20:50:42.135271,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1fb6b38-370a-4bd5-aaf6-33c986d4ac7b.pdf,eejeebhoy towers dalal street fort mumbai 400001 nse symbol manyavar bse scrip code 543463 madam sir sub intimation of schedule of analystsinvestors meetings ref disclosure under regulation 30 of the securities and exchange board of india listing obligations and disclosure requirements regulations 2015 as amended listing regulations for schedule of meeting with analystsinstitutional investors with reference to the above and other relevant provisions of the listing regulations we wish to inform you that the officials of vedant fashions limited hereinafter the company will be interacting with the investorsanalysts as per the schedule below date day mode of interaction venue type of interaction may 21 2025 wednesday virtual na onetoone this is to further notify that the investor presentation may 2025 has already been submitted along with the financial results of the company for the quarter and year ended march 31 2025 to the stock exchanges. it is available on the websites of both the company and the stock exchanges for public information. the company does not intend to discuss any unpublished price sensitive information during these meetings. discussions will be based on publicly available information only. we request you to kindly take the aforesaid information on record and disseminate the same on your respective websites. note the above schedule is subject to change. change may happen due to exigencies on the part of the company or the investorsanalysts. thanking you in anticipation. for vedant fashions limited _____________________ navin pareek company secretary and compliance officer icsi memb. no. f10672 navin pareek digitally signed by navin pareek date 2025.05.18 213836 0530,0.743,0.0705513784461153,-0.04385945200920105,0.30520757793107434,Positive
Emerald Finance,Announcement under Regulation 30 (LODR)-Earnings Call Transcript,2h ago,https://www.screener.in/company/538882/consolidated/,2025-05-18T22:50:44.186792,2025-05-18 20:50:44.186792,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=698106c1-f8dc-4ade-86c2-6090ef7c185e.pdf,ce call invite the invite details are attached herewith. this is for your information and record please. yours sincerely for emerald finance limited amarjeet kaur company secretary cum compliance officer membership no. a17273 emerald finance limited cin l65993ch1983plc041774 registered office s.c.o 7 industrial area phase ii chandigarh india 160002 ph 911724005659 911724603859 email website amarje et kaur digitally signed by amarjeet kaur date 2025.05.18 210815 0530 for more information 713b lodha supremus ii wagle estate thane w 400 604. 91 22 4100 2455 91 93244 75886 disclaimer certain statements that may be made or discussed at the conference call may be forwardlooking statements. such forwardlooking statements are subject to certain risks and uncertainties like significant changes in economic environment in india and abroad. actual results might differ substantially from those expressed or implied. the company and its management will not be in any way responsible for any action taken based on such statements and discussions. earnings conference call invite joining details click here to register 91 22 7115 8140 91 22 6280 1239 note when using dialin numbers mentioned above please do so 10 minutes prior to the conference schedule to ensure that you are connected to your call in time. friday may 2025 400 pm onwards universal dial in diamond pass login speakers from management kirin advisors cordially invite you to the q4 fy25 fy25 earnings call of emerald finance limited mr. talin aggarwal head business development mr. sanjay aggarwal managing director ms. gurmeet kaur chief risk advisor,0.9081,0.10119047619047619,-0.069347083568573,0.372793017786571,Positive
Data Pattern,Announcement under Regulation 30 (LODR)-Investor Presentation,2h ago,https://www.screener.in/company/DATAPATTNS/,2025-05-18T22:50:46.095645,2025-05-18 20:50:46.095645,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=359c655f-e816-4615-aab2-587211e82c36.pdf,h analystsinvestors to be held on monday may 19 2025 at 11.15 a.m. ist. in this regard please find attached the investor presentation towards the same. you are requested to take the above on record and oblige. thanking you for data patterns india limited prakash r company secretary and compliance officer membership no. a34652 encl as above r prakash digitally signed by r prakash data patterns india limited investor presentation q4fy25 may 2025 company overview quarter highlights journey background outlook financials 1 2 3 4 5 content 2 data patterns 3 decades of expertise 3 fully integrated defense and aerospace electronics solution provider focused on inhouse design prototype testing and qualification production and manufacturing of high reliability electronics systems domain expertise in radars electronics warefares communication systems avionics satellite and test equipments. servicing to the customers such as mod drdo dpsus and private sectors including international clients incorporated in 1998 1058 engineers 287 people plan to hire in fy26 33% revenue and 31% ebitda cagr fy2125 61% gross and 39% ebitda margins fy25 16% roe and 18% roce fy25 rs 7298 mn order book as on march from design to delivery senior personnel associated with company for more than 2 decades strong outlook positioning across the portfolio 4 radars 9 precision approach radars successfully delivered and installed to mod for army and navy designed building blocks to complete radar systems in india building blocks in signal processing antenna transmitreceive modules etc. focus on fire control radars xband radars and smaller radars for uavs rf and ir seekers for missiles complete system and ip developed in house export potential advanced light helicopter radar fire control radar for mig29 fire control radar for su30 electronic warfare developed state of the art esm receivers from to both comint and elint including df can be used in truck mounted systems uav based esm systems and jammers airborne wide band jammer pods requirement across army air force and navy communication systems developed systems for land air and satellite platforms developed sdr platform for fighter aircrafts radio relay for airborne platformsuavs land based radio relays military radars radio relays and other sensors. are being procured under make in india category requirement across army navy and air force existing successful development demonstrated capabilities potential opportunities photos radar warning receiver airborne software defined radio 5 channel search receiver manpack radio vuhf manpack software defined radio airborne programmable radio hardware delivered comint and elint systems and self protection suit for land mobile and fighter reconnaissance aircraft and aerostat jammer pod strategic priorities 5 moving up the value chain through building full systems using reusable building blocks leverage existing competencies and enables scalability creating additional product categories expanding geographies investments in products technology and capex make the complete systems from building blocks designed inhouse with ip developing future ready products more than rs 100 crs invested on new product development which are at advanced stage of readiness exported products to europe and east asia around rs 160 crs invested on capex in last 5 years planning for additional rs capex over next two years concentration on building full products leveraging existing domain expertise and availability of inhouse building blocks confident on growing its existing product profile and expects additional revenue generation by tapping the larger market opportunities from new developments produced and delivered transportable precision approach radars and search track radars to international customers developing in house technologies and products for increasing tam maximising stakeholder value focused on delivering profitable growth and strong cash generation fy25 overview 6 14.7% 12.9% 16.5% 55.9% qtr qtr qtr qtr revenue split % 51.9% 16.7% 3.5% 1.6% 5.9% 3.1% 5.0% radar ew amc fcs avionics ate naval others rs 7 rs 7 data patterns outlook 7 2025% revenue growth over next twothree years. 36% re,0.9837,0.14960716588376163,0.06489036977291107,0.45782926069700186,Positive
ASM Technologies,"Reg 32 (1), (3)Statement Of Deviation And Variation",2h ago,https://www.screener.in/company/526433/consolidated/,2025-05-18T22:50:48.082810,2025-05-18 20:50:48.082810,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e77204a6-28dc-48ca-844c-a5a5a9a71b5d.pdf,uant to regulation 32 of the sebi listing obligations and disclosure requirements regulations 2015 we hereby confirm that there is no deviation or variation in the use of proceeds from the objects stated. thanking you sincerely for asm technologies limited vanishree kulkarni company secretary and compliance officerfcs13306 address802 lussane court richmond road bangalore 560025. vanishree digitally signed by vanishree date 2025.05.18 205353 0530 statement of deviation variation in utilization of funds raised name of listed entity asm technologies limited mode of fund raising preference issue and rights issues date of raising funds march 2024 preference issue march 2022 april 2022 rights issues amount raised rs. 170 crores preference issue rs. 11.50 crores rights issue report filed for quarter ended march 2024 monitoring agency applicable preference issue not applicable rights issue monitoring agency name if applicable crisil rating limited is there a deviation variation in use of funds raised no if yes whether the same is pursuant to change in terms of a contract or objects which was approved by the shareholders na if yes date of shareholder approval na explanation for the deviation variation na comments of the audit committee after review no comments comments of the auditors if any na objects for which funds have been raised and where there has been a deviation in the following table na original object utilization towards long term working capital requirement of our company modified object if any nil original allocation rs. 170 cr preference issue rs. 11.50 cr rights issue modified allocation if any nil funds utilised rs. 70. preference issue rs. 11.29 cr rights issue amount of deviationvariation for the quarter according to applicable object nil remarks if any the board of directors of asm technologies limited company passed a resolution on march 2024 as approved by shareholders on march 2024 pursuant to which the board allotted 800000 eight lakhs only equity shares of face value rs. 10 rupees ten only each equity shares for cash at a price of rs. 470.70 including a premium of rs. 460.70 per equity share on a preferential basis. the minimum amount of rs. 118 one hundred eighteen only which is equivalent to 25% twentyfive percent of the warrants issue price shall be paid at the time of subscription and allotment of each warrant. board of directors in their meeting held on of march 2024 approved forfeiture of 25792 shares of those shareholder who has failed to pay outstanding moneys pursuant to issuance of partly paid up rights equity shares deviation or variation could mean a deviation in the objects or purposes for which the funds have been raised or b deviation in the amount of funds actually utilized as against what was originally disclosed or c change in terms of a contract referred to in the fund raising document i.e. prospectus letter of offer etc,0.9723,0.04883928571428572,-0.10816015303134918,0.371123739804881,Positive
Interglobe Aviat,Update on board meeting,3h ago,https://www.screener.in/company/INDIGO/,2025-05-18T22:50:52.283251,2025-05-18 19:50:52.283251,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=baa171d6-b716-47cf-b6af-1f775145dac3.pdf,igalsect5252 to national stock exchange of india limited exchange plaza c 1 block g bandra kurla complex bandra e mumbai 400 051 symbol indigo to bse limited phiroze jeejeebhoy tower dalal street mumbai 400 001 scrip code 539448 sub intimation for board meeting under regulation 29 of the sebi listing obligations and disclosure requirements regulations 2015 sebi lodr regulations ref intimation dated may 16 2025 dear sir maam pursuant to regulation 29 of the sebi listing obligations and disclosure requirements regulations 2015 and further to our intimation dated may 16 2025 we wish to inform that the board of directors of the company at its meeting scheduled to be held on wednesday may 21 2025 shall inter alia consider the recommendation of dividend if any for the financial year ended march 31 2025 for the approval of the shareholders at the ensuing annual general meeting of the company. this is for your information and record. thanking you for interglobe aviation limited neerja sharma company secretary and chief compliance officer neerja sharma digitally signed by neerja sharma date 2025.05.18 194401 0530,0.2023,-0.058035714285714274,0.06350303441286087,0.08256019603814399,Neutral
Uno Minda,Compliances-Reg. 50 (1) - Prior intimation about Board meeting under Regulation 50(1),3h ago,https://www.screener.in/company/UNOMINDA/consolidated/,2025-05-18T22:50:54.146772,2025-05-18 19:50:54.146772,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7bad4c73-d6ec-4ec8-94ef-b49d2e80d353.pdf,losure requirements regulations 2015 the said regulations we are pleased to inform that the board meeting of uno minda limited will be held on wednesday 21 may 2025 interalia to consider and approve the following matters 1 audited standalone and consolidated financial results of the company for the quarter and year ended on 31 march 2025. 2 audited standalone and consolidated financial statements of the company for the year ended on 31 march 2025. 3 to consider and recommend final dividend on equity shares if any for the financial year 202425 and fixing of record date. 4 to consider enabling authorisation from the shareholders for raising of funds including by way of debt securities for such amount as board may recommend. the trading window for dealing in the securities of the company shall remain closed for all directors officers designated persons of the company till 48 hours after the results are made public on 21 may 2025. it is for your information and records please. thanking you yours faithfully for uno minda limited c r la. cd okumar srivastava q company secretary complianc uno minda limited corporate office village nawada fatehpur p.o. sikanderpur bodda manesar distt. gurgaon haryana 122004 india. t 91 124 2290427 28 22906939496 f 91 124 2290676.95 email regd. office b641 wazirpur industrial area delhi 110052 cin no. l7 l 992plc050333 tarun kumar srivastava digitally signed by tarun kumar srivastava date 2025.05.14 165933 0530,0.8519,0.013265306122448986,0.18304407596588135,0.3996528146264991,Positive
Gland Pharma,Intimation Regarding ESOP Compensation Committee Meeting,4h ago,https://www.screener.in/company/GLAND/consolidated/,2025-05-18T22:50:56.331155,2025-05-18 18:50:56.331155,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f471e90e-ce92-4032-81e9-84fa0c7fa2bb.pdf,ers of esop compensation committee of board of directors of gland pharma limited the company will be held on thursday may 22 2025 inter alia to consider and approve the grant of employee stock options grant i under the gland pharma employee option scheme 2025 esop 2025 or scheme. this is for your information and records. yours truly for gland pharma limited sampath kumar pallerlamudi company secretary compliance officer gland pharma limited may 182025 bse limited corporate relationship department phiroze jeejeebhoy towers floor dalal street mumbai 400 001 scrip code 543245 national stock exchange of india limited listing department exchange plaza floor plot no. cl block g bandra kurla complex bandra east mumbai 400 051 symbol gland isin ine068v01023 dear sirmadam sub intimation of esop compensation committee meeting this is to inform you that a meeting of the members of esop compensation committee of board of directors of gland pharma limited the company will be held on thursday may 22 2025 inter alia to consider and approve the grant of employee stock options grant i under the gland pharma employee option scheme 2025 esop 2025 or scheme. this is for your information and records. yours truly for gland pharma limited sampath kumar pallerlamudi company secretary compliance officer regd. office corporate office survey no. 143148 150 151 near gandimaisamma x roads plot no. 11 84 tsiic phase iv d.p. pally dundigal dundigalgandimaisamma mandal pashamylaram v patancheru m sangareddy district medchalmalkajgiri district hyderabad 500043telangana india hyderabad 502307 telangana india tel 914030510999 fax 914030510800 tel 918455699999 cin l24239tg1978plc002276 email digitally signed by pallerlamudi sampath kumar dn cnpallerlamudi sampath kumar cin opersonal date 2025.05.18 190043 0530 pallerlamudi sampath kumar,-0.1027,-0.05833333333333332,-0.014190662652254105,0.06283719879567623,Neutral
BMW Industries,Strategy Presentation,4h ago,https://www.screener.in/company/542669/consolidated/,2025-05-18T22:50:58.546161,2025-05-18 18:50:58.546161,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00e6660b-c47b-40b1-9858-9792085c19af.pdf,for bmw industries limited vikram kapur company secretary encl as above vikram kapur digitally signed by vikram kapur dn cin opersonal pseudonyma716df43b86041889fa3e186a24c2f47 2.53e54906f63180110fbaf20afea58e0afc2bbcbf41ca49b8194a56032fbdf2f0 postalcode700095 stwest bengal serialnumber952d6ca9eb1417343b5d8c64a76f3b291b84c4468c06053984ef83eb 408025e6 cnvikram kapur date 2025.05.18 184609 0530 strategy presentation bmw industries ltd. may 25 this presentation may contain certain forwardlooking statements within the meaning of applicable securities laws and regulations which may include those describing the companys strategies strategic direction objectives future projects andor prospects estimates etc. investors are cautioned that forward looking statements are based on certain assumptions of future events over which the company exercises no control. therefore there can be no guarantee as to their accuracy and readers are advised not to place any undue reliance on these forwardlooking statements. the company undertakes no obligation to publicly update or revise any forwardlooking statements whether as a result of new information future events or otherwise. these statements involve a number of risks uncertainties and other factors that could cause actual results or positions to differ materially from those that may be projected or implied by these forwardlooking statements. such risks and uncertainties include but are not limited to growth competition acquisitions domestic and international economic conditions affecting demand supply and price conditions in the various businesss verticals in the companys portfolio changes in government regulations laws statutes judicial pronouncement tax regimes and the ability to attract and retain high quality human resource. safe harbor statement 2 3 inside this presentation about the company 04 08 operational highlights 09 10 financial highlights 11 12 key investment highlights 14 21 growth strategies 22 30 financial highlights 32 35 contact details 36 about the company 4 5 bmw industries limited bmwil incorporated in 1981 is one of the largest steel processing companies in india engaged in the manufacture processing of hrpo coils cr coils gp coils gc sheets ms gi pipes tmt rebars etc. for marquee steel manufacturers processing both long and flat products it operates one of the largest merchant cold rolling and galvanizing facilities in the country bmwil strategically operates in the value addition of semifinished steel products helping steel producers valueadd to supply chain bmw industries limited key milestones 6 1981 bmwil incorporated formation of steel service center 1982 tube mill commissioned commencement of business relationship with tata steel for steel service center 2000 joint venture with sail diversified into infrastructure road construction 2006 commissioned automatic structural rolling 2007 structural fabrications 2008 commissioned tmt rolling mill 2015 ventured into logistics solutions positioned to offer endtoend services to customers 2018 started own brand bansal super tmt for b2c 2019 bmwil listed on bse 2023 commissioned highspeed tube mill 2024 pipes and tubes capacity expanded commissioned rooftop solar plant for inhouse sufficiency 2025 greenfield expansion downstream steel processing facility in bokaro jharkhand qualified under the pli 1.1 scheme for the coatedplated steel category signed an mou with the ministry of steel contract renewal for the crm complex in jamshedpur 1980 2000 2000 2010 2010 2020 2020 2025 1992 commenced steel service center in jamshedpur 2013 commenced crm complex gp coils hr slit coils gc sheets ms gi pipes tmt product portfolio 7 bmwil presence in steel processing upstream process downstream process mining iron production steel production refining manufacturing final product delivery steel manufacturing value chain hrpo coils 2 valueadded conversion process value addition to semifinished steel through processing and conversion capabilities post conversion the product is shipped into the customers supply chain the company has a fleet of longhaul trailers providing a competitive advantage 3 logistics support the company enters multiyear contracts with its customers b2b to convert semifinished steel produc,0.9777,0.012623604465709735,-0.20174606144428253,0.3343432629064282,Positive
BMW Industries,Announcement under Regulation 30 (LODR)-Investor Presentation,4h ago,https://www.screener.in/company/542669/consolidated/,2025-05-18T22:51:02.759744,2025-05-18 18:51:02.759744,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=359c655f-e816-4615-aab2-587211e82c36.pdf,h analystsinvestors to be held on monday may 19 2025 at 11.15 a.m. ist. in this regard please find attached the investor presentation towards the same. you are requested to take the above on record and oblige. thanking you for data patterns india limited prakash r company secretary and compliance officer membership no. a34652 encl as above r prakash digitally signed by r prakash data patterns india limited investor presentation q4fy25 may 2025 company overview quarter highlights journey background outlook financials 1 2 3 4 5 content 2 data patterns 3 decades of expertise 3 fully integrated defense and aerospace electronics solution provider focused on inhouse design prototype testing and qualification production and manufacturing of high reliability electronics systems domain expertise in radars electronics warefares communication systems avionics satellite and test equipments. servicing to the customers such as mod drdo dpsus and private sectors including international clients incorporated in 1998 1058 engineers 287 people plan to hire in fy26 33% revenue and 31% ebitda cagr fy2125 61% gross and 39% ebitda margins fy25 16% roe and 18% roce fy25 rs 7298 mn order book as on march from design to delivery senior personnel associated with company for more than 2 decades strong outlook positioning across the portfolio 4 radars 9 precision approach radars successfully delivered and installed to mod for army and navy designed building blocks to complete radar systems in india building blocks in signal processing antenna transmitreceive modules etc. focus on fire control radars xband radars and smaller radars for uavs rf and ir seekers for missiles complete system and ip developed in house export potential advanced light helicopter radar fire control radar for mig29 fire control radar for su30 electronic warfare developed state of the art esm receivers from to both comint and elint including df can be used in truck mounted systems uav based esm systems and jammers airborne wide band jammer pods requirement across army air force and navy communication systems developed systems for land air and satellite platforms developed sdr platform for fighter aircrafts radio relay for airborne platformsuavs land based radio relays military radars radio relays and other sensors. are being procured under make in india category requirement across army navy and air force existing successful development demonstrated capabilities potential opportunities photos radar warning receiver airborne software defined radio 5 channel search receiver manpack radio vuhf manpack software defined radio airborne programmable radio hardware delivered comint and elint systems and self protection suit for land mobile and fighter reconnaissance aircraft and aerostat jammer pod strategic priorities 5 moving up the value chain through building full systems using reusable building blocks leverage existing competencies and enables scalability creating additional product categories expanding geographies investments in products technology and capex make the complete systems from building blocks designed inhouse with ip developing future ready products more than rs 100 crs invested on new product development which are at advanced stage of readiness exported products to europe and east asia around rs 160 crs invested on capex in last 5 years planning for additional rs capex over next two years concentration on building full products leveraging existing domain expertise and availability of inhouse building blocks confident on growing its existing product profile and expects additional revenue generation by tapping the larger market opportunities from new developments produced and delivered transportable precision approach radars and search track radars to international customers developing in house technologies and products for increasing tam maximising stakeholder value focused on delivering profitable growth and strong cash generation fy25 overview 6 14.7% 12.9% 16.5% 55.9% qtr qtr qtr qtr revenue split % 51.9% 16.7% 3.5% 1.6% 5.9% 3.1% 5.0% radar ew amc fcs avionics ate naval others rs 7 rs 7 data patterns outlook 7 2025% revenue growth over next twothree years. 36% re,0.9837,0.14960716588376163,0.06489036977291107,0.45782926069700186,Positive
Maiden Forgings,"Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015",4h ago,https://www.screener.in/company/543874/,2025-05-18T22:51:04.734625,2025-05-18 18:51:04.734625,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59653db3-ac8d-49d4-8de2-cf05830e5821.pdf,sioner central goods services tax meerut for demand under cgst act and the consequential to the said demand notice the company preferred a writ petition at honble allahabad high court. pursuant to the provisions of regulation 307 of the sebi listing obligations and disclosure requirements regulations 2015 listing regulations this is to inform that the honble allahabad high court admit the writ petition and granted stay against the demand order issued by principal commissioner central goods and service tax meerut. the details as required under regulation 30 of listing regulations and the circulars issued thereunder is enclosed herewith as annexure 1. please take the above information on record. thanking you for and on behalf of maiden forgings limited formerly known as maiden forgings private limited _____________________ monika negi company secretary and compliance officer monika negi digitally signed by monika negi date 2025.05.18 185333 0530 annexure 1 disclosure under subpara 8 of para b of part a to schedule ill of regulation 30 of sebi listing obligations and disclosure requirements regulations 2015 s. no. particular description brief details of litigation viz. names of the opposing party office of the principal commissioner central goods services tax meerut. courttribunalagency where litigation is filed honble allahabad high court brief details of disputelitigation the company had filed a writ petition before honble allahabad high court challenging the validity of the assessment order issued by office of the principal commissioner central goods services tax meerut expected financial implications if any due to compensation penalty etc. the company does not expect any financial implications for the reasons mentioned in its earlier disclosure dated feb 15 2025. quantum of claims if any the assessment order quantifying gst demand of inr 17.12 crores along with consequential notice of demand and initiation of penalty proceedings has been challenged. please take the above information on record. thanking you. yours faithfully for and on behalf of maiden forgings limited formerly known as maiden forgings private limited _____________________ monika negi company secretary and compliance officer monika negi digitally signed by monika negi date 2025.05.18 185350 0530,-0.8625,0.001531746031746034,-0.1526918113231659,0.390348019587426,Negative
Oil India,Brief Profile Of Non-Official (Independent) Director,4h ago,https://www.screener.in/company/OIL/consolidated/,2025-05-18T22:51:06.607815,2025-05-18 18:51:06.607815,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c9bc061c-3be0-4c3c-ad7c-774c0bb73e0e.pdf,001 security code 533106 sub appointment of nonofficial independent director ref regulation 30 of sebi listing obligations disclosure requirements lodr regulations 2015 sirmadam further to our letter of even no. dated on the captioned subject we submit herewith the brief profile of shri moti lal meena din11111214 who has been appointed as independent director on the board of the company w.e.f. . the above is for your information records please. thanking you yours faithfully for oil india limited a.k. sahoo company secretary compliance officer encl. as above ajaya kumar sahoo digitally signed by ajaya kumar sahoo date 2025.05.18 182706 0530 brief profile shri moti lal meena holds a bachelors degree and is engaged in agriculture and smallscale business. he is also associated with various trusts working in the field of social and cultural activities public policy with various local welfare institutions. he is an eminent social activist in dholpur and nearby districts and has been carrying out various social welfare activities since last many years for farmers poor schedule tribes etc. he has also served as sadasya in badi panchayat samiti from 20052009.,0.7269,0.002813852813852814,0.23922859132289886,0.36337273324102554,Positive
First Fintec,"Board Meeting Intimation for Intimation Of Board Meeting Scheduled To Be Held On May 30Th, 2025.",4h ago,https://www.screener.in/company/532379/,2025-05-18T22:51:09.179952,2025-05-18 18:51:09.179952,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=549d813d-4b2a-40d1-ba43-88436c417a72.pdf,s 2015. scrip code 532379. the board of directors of the company is scheduled to meet on 2025 interalia to consider the following 2. any other business with the permission of chair. further as intimated earlier in terms of the provisions of sebi prohibition of insider trading regulations 2015 the trading window for dealingtrading in the securities of the company by promoters directors kmps designated personnels and their immediate relatives which has been closed w. e. f. april 01 2025 will remain closed till the 48 hours after declaration of audited standalone financial results for the quarter and financial year ended on march 31 2025. please take the above into your consideration. thanking you for first fintec limited director auhtorised signatory place mumbai,0.3818,-0.013311688311688313,0.12181401252746582,0.18527069726473325,Positive
Kirloskar Oil,Announcement under Regulation 30 (LODR)-Change in Management,4h ago,https://www.screener.in/company/KIRLOSENG/consolidated/,2025-05-18T22:51:11.554129,2025-05-18 18:51:11.554129,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=728eb5d8-cebf-46e8-a3fb-d3737353564c.pdf,pursuant to regulation 30 of the sebi listing obligations and disclosure requirements regulations 2015 including amendments thereunder this is to inform you that the term of appointment of mr. george verghese as head of human resource and industrial relations designated as chief human resources officer as senior management personnel of the company has expired with effect from may 2025 end of the day. the requisite disclosure pursuant to regulation 30 of the sebi listing obligations and disclosure requirements regulations 2015 including amendments thereunder read with clause 7 of para a of part a of schedule iii of the sebi listing regulations read with sebi circular no. sebihocfdpod2cirp0155 dated november 2024 and sebihocfdcfdpod 2cirp2024185 dated december 2024 is enclosed herewith as annexure a. the company places on record its appreciation for valuable contributions made by mr. george verghese during his tenure as chief human resources officer of the company. you are requested to take the same on your record. thanking you yours faithfully for kirloskar oil engines limited farah irani company secretary and compliance officer encl. as above farah tehmton irani digitally signed by farah tehmton irani date 2025.05.18 182106 0530 annexure a information as required under regulation 30 part a of para a of schedule iii of sebi listing obligations and disclosure requirements regulations 2015 including amendments thereunder sr. no. particulars description 1 reason for change expiry of term of appointment of mr. george verghese as head of human resource and industrial relations designated as chief human resources officer as senior management personnel of the company with effect from may 2025 end of the day. 2 date of appointmentcessation term of appointment with effect from may 2025 end of the day. 3 brief profile in case of appointment not applicable 4 disclosure of relationships between directors in case of appointment of a director not applicable 5 letter of resignation along with detailed reason for resignation not applicable,0.128,0.029870129870129877,0.06464774161577225,0.07955536144577063,Neutral
First Fintec,Compliances-Reg.24(A)-Annual Secretarial Compliance,4h ago,https://www.screener.in/company/532379/,2025-05-18T22:51:13.693982,2025-05-18 18:51:13.693982,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=063c494a-f1f7-4401-88a7-e8c7df9e8d9f.pdf,ed director auhtorised signatory place mumbai,0.0,0.0,-0.05358180031180382,0.016074540093541145,Neutral
Zee Learn,"Intimation Of Completion Of Tenure Of Independent Director Of The Company, Under Regulation 30 Of SEBI (LODR) Regulations, 2015.",4h ago,https://www.screener.in/company/ZEELEARN/consolidated/,2025-05-18T22:51:17.177187,2025-05-18 18:51:17.177187,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4871106-9e59-477f-a7fc-8dfca419fa7e.pdf,requirements regulations 2015. dear sirmaam pursuant to regulation 30 read with para a of part a of schedule iii of the securities and exchange board of india listing obligations and disclosure requirements regulations 2015 this is to inform you that the second term of mr. roshan lal kamboj din 01076066 independent director of the company has come to an end on may 17 2025 and consequently he has ceased to be the independent director of the company with effect from end of business hours of may 17 2025. the board of directors and the management of the company place on record their sincere appreciation for the valuable contributions guidance and services rendered by mr. roshan lal kamboj during his association with the company. the details required under regulation 30 of the sebi listing obligations and disclosure requirements regulations 2015 read with the particularsdetails required in accordance with the sebi circular no. sebihocfdpod2cirp0155 dated november 11 2024 and sebihocfdcfdpod2cirp2024185 dated december 31 2024 is enclosed herewith as annexure. we request you to kindly take the aforesaid information on your record. thanking you. yours faithfully for zee learn limited anil gupta company secretary compliance officer encl aa annexure a sr. no. particulars information of such event 1 reason for change viz. appointment re appointment resignation removal death or otherwise completion of second term as an independent director 2 date of appointmentre appointmentcessation as applicable term of appointment effective from the closure of business hours of may 17 2025. 3 brief profile not applicable 4 disclosure of relationships between directors not applicable 5 membership of the board committees committee name designation audit committee member nomination remuneration committee member stakeholders relationship committee member corporate social responsibility committee member,0.891,0.12783882783882786,0.16930052638053894,0.4455418062658101,Positive
